,dt_obj,Generation,year,hour,AirTemperature,ComfortTemperature,RelativeHumidity,week,WWCode,sun_alt_angle,sun_az_angle,sun_distance,EffectiveCloudCover,solar_irradiance,EffectiveCloudCover_r3mean,RelativeHumidity_r3mean,AirTemperature_r3mean,hour_sin1,hour_cos1,EffectiveCloudCover1,RelativeHumidity1,ComfortTemperature1,AirTemperature1,WWCode1,EffectiveCloudCover2,RelativeHumidity2,ComfortTemperature2,AirTemperature2,WWCode2,EffectiveCloudCover3,RelativeHumidity3,ComfortTemperature3,AirTemperature3,WWCode3,EffectiveCloudCover4,RelativeHumidity4,ComfortTemperature4,AirTemperature4,WWCode4,EffectiveCloudCover5,RelativeHumidity5,ComfortTemperature5,AirTemperature5,WWCode5,EffectiveCloudCover6,RelativeHumidity6,ComfortTemperature6,AirTemperature6,WWCode6,EffectiveCloudCover7,RelativeHumidity7,ComfortTemperature7,AirTemperature7,WWCode7,WindDirection_sin1,WindDirection_cos1,WindSpeed_sin_component,WindSpeed_cos_component
130,2022-05-09 16:00:00,232.85792458204594,2022,16,20.67,19.5,27.0,19,0.0,42.45784218953569,256.36614481614936,1.0094653874928088,1.0,0.980033149701588,2.0,26.666666666666668,20.09,-0.9422609221188204,-0.3348796121709864,1.0,28.0,18.91,20.11,0.0,2.0,27.0,18.88,20.11,1.0,3.0,29.0,17.71,19.0,1.0,6.0,30.0,16.68,18.04,1.0,5.0,49.0,14.4,15.51,1.0,3.0,55.0,13.45,14.51,1.0,3.0,52.0,13.43,14.56,1.0,-0.7660444431189781,0.6427876096865393,-0.6817795543758906,0.57208097262102
131,2022-05-09 17:00:00,140.95532965725275,2022,17,20.11,18.91,28.0,19,0.0,31.09932917616711,267.26273136624604,1.009481656195854,1.0,0.980033149701588,1.6666666666666667,27.333333333333332,20.27333333333333,-0.9976687691905393,-0.06824241336467046,2.0,27.0,18.88,20.11,1.0,3.0,29.0,17.71,19.0,1.0,6.0,30.0,16.68,18.04,1.0,5.0,49.0,14.4,15.51,1.0,3.0,55.0,13.45,14.51,1.0,3.0,52.0,13.43,14.56,1.0,3.0,58.0,12.37,13.45,1.0,-0.6946583704589976,0.7193398003386509,-0.6182459497085079,0.6402124223013993
132,2022-05-09 18:00:00,50.77266668578196,2022,18,20.11,18.88,27.0,19,1.0,19.64115625829045,276.741453229209,1.0094988614151015,2.0,0.980033149701588,1.3333333333333333,27.333333333333332,20.296666666666667,-0.979084087682323,0.2034560130526333,3.0,29.0,17.71,19.0,1.0,6.0,30.0,16.68,18.04,1.0,5.0,49.0,14.4,15.51,1.0,3.0,55.0,13.45,14.51,1.0,3.0,52.0,13.43,14.56,1.0,3.0,58.0,12.37,13.45,1.0,2.0,62.0,11.25,12.34,1.0,-0.9135454576426008,0.40673664307580054,-0.41109545593917035,0.18303148938411024
133,2022-05-09 19:00:00,10.818053780766135,2022,19,19.0,17.71,29.0,19,1.0,8.438422935884688,285.84848086993355,1.0095164768683504,3.0,0.980033149701588,2.0,28.0,19.74,-0.8878852184023756,0.4600650377311516,6.0,30.0,16.68,18.04,1.0,5.0,49.0,14.4,15.51,1.0,3.0,55.0,13.45,14.51,1.0,3.0,52.0,13.43,14.56,1.0,3.0,58.0,12.37,13.45,1.0,2.0,62.0,11.25,12.34,1.0,2.0,65.0,10.11,11.23,0.0,0.9612616959383189,-0.27563735581699905,2.1532261989018346,-0.617427677030078
134,2022-05-09 20:00:00,0.0,2022,20,18.04,16.68,30.0,19,1.0,-2.2833868615060595,295.3070622017497,1.0095339480771675,6.0,0.980033149701588,3.6666666666666665,28.666666666666668,19.049999999999997,-0.730835964278124,0.6825531432186541,5.0,49.0,14.4,15.51,1.0,3.0,55.0,13.45,14.51,1.0,3.0,52.0,13.43,14.56,1.0,3.0,58.0,12.37,13.45,1.0,2.0,62.0,11.25,12.34,1.0,2.0,65.0,10.11,11.23,0.0,1.0,68.0,9.57,10.67,0.0,-0.5000000000000004,0.8660254037844384,-3.600000000000003,6.235382907247956
135,2022-05-09 21:00:00,0.0,2022,21,15.51,14.4,49.0,19,1.0,-12.29240898154211,305.7315379804239,1.0095507301588604,5.0,0.980033149701588,4.666666666666667,36.0,17.516666666666666,-0.5195839500354336,0.8544194045464886,3.0,55.0,13.45,14.51,1.0,3.0,52.0,13.43,14.56,1.0,3.0,58.0,12.37,13.45,1.0,2.0,62.0,11.25,12.34,1.0,2.0,65.0,10.11,11.23,0.0,1.0,68.0,9.57,10.67,0.0,0.0,68.0,8.41,9.96,0.0,0.7771459614569708,0.6293203910498375,1.8418359286530208,1.4914893267881149
136,2022-05-09 22:00:00,0.0,2022,22,14.51,13.45,55.0,19,1.0,-20.88697090444603,317.6863703267244,1.009566324956414,3.0,0.980033149701588,4.666666666666667,44.666666666666664,16.02,-0.2697967711570252,0.962917287347799,3.0,52.0,13.43,14.56,1.0,3.0,58.0,12.37,13.45,1.0,2.0,62.0,11.25,12.34,1.0,2.0,65.0,10.11,11.23,0.0,1.0,68.0,9.57,10.67,0.0,0.0,68.0,8.41,9.96,0.0,0.0,74.0,7.99,9.0,0.0,0.766044443118978,0.6427876096865394,1.7542417747424597,1.4719836261821753
137,2022-05-09 23:00:00,0.0,2022,23,14.56,13.43,52.0,19,1.0,-27.550800868466084,331.583974617796,1.0095803149768583,3.0,0.980033149701588,3.6666666666666665,52.0,14.86,-2.4492935982947064e-16,1.0,3.0,58.0,12.37,13.45,1.0,2.0,62.0,11.25,12.34,1.0,2.0,65.0,10.11,11.23,0.0,1.0,68.0,9.57,10.67,0.0,0.0,68.0,8.41,9.96,0.0,0.0,74.0,7.99,9.0,0.0,0.0,73.0,6.58,8.15,0.0,0.45399049973954675,0.8910065241883679,1.0169387194165849,1.9958546141819442
138,2022-05-10 00:00:00,0.0,2022,0,13.45,12.37,58.0,19,1.0,-31.586926852303222,347.378476456755,1.00959239182699,3.0,0.9795838436923374,3.0,55.0,14.173333333333332,0.0,1.0,2.0,62.0,11.25,12.34,1.0,2.0,65.0,10.11,11.23,0.0,1.0,68.0,9.57,10.67,0.0,0.0,68.0,8.41,9.96,0.0,0.0,74.0,7.99,9.0,0.0,0.0,73.0,6.58,8.15,0.0,0.0,76.0,7.94,8.45,0.0,0.9205048534524403,0.39073112848927394,1.23347650362627,0.5235797121756272
139,2022-05-10 01:00:00,0.0,2022,1,12.34,11.25,62.0,19,1.0,-32.42114702006637,4.23178951092072,1.0096023772111862,2.0,0.9795838436923374,2.6666666666666665,57.333333333333336,13.449999999999998,0.2697967711570243,0.9629172873477994,2.0,65.0,10.11,11.23,0.0,1.0,68.0,9.57,10.67,0.0,0.0,68.0,8.41,9.96,0.0,0.0,74.0,7.99,9.0,0.0,0.0,73.0,6.58,8.15,0.0,0.0,76.0,7.94,8.45,0.0,0.0,69.0,8.98,10.11,0.0,0.6819983600624985,0.7313537016191706,0.30689926202812434,0.32910916572862675
140,2022-05-10 02:00:00,0.0,2022,2,11.23,10.11,65.0,19,0.0,-29.916327964659928,20.704602323175408,1.0096102350627802,2.0,0.9795838436923374,2.3333333333333335,61.666666666666664,12.339999999999998,0.5195839500354336,0.8544194045464886,1.0,68.0,9.57,10.67,0.0,0.0,68.0,8.41,9.96,0.0,0.0,74.0,7.99,9.0,0.0,0.0,73.0,6.58,8.15,0.0,0.0,76.0,7.94,8.45,0.0,0.0,69.0,8.98,10.11,0.0,0.0,60.0,12.37,13.41,0.0,0.8191520442889918,0.573576436351046,0.7290453194172027,0.510483028352431
141,2022-05-10 03:00:00,0.0,2022,3,10.67,9.57,68.0,19,0.0,-24.46379433071273,35.58589706878112,1.0096160739846045,1.0,0.9795838436923374,1.6666666666666667,65.0,11.413333333333332,0.730835964278124,0.6825531432186541,0.0,68.0,8.41,9.96,0.0,0.0,74.0,7.99,9.0,0.0,0.0,73.0,6.58,8.15,0.0,0.0,76.0,7.94,8.45,0.0,0.0,69.0,8.98,10.11,0.0,0.0,60.0,12.37,13.41,0.0,0.0,56.0,12.31,13.45,0.0,0.9205048534524403,0.39073112848927394,2.034315726129893,0.8635157939612954
142,2022-05-10 04:00:00,0.0,2022,4,9.96,8.41,68.0,19,0.0,-16.738978408091285,48.461589103096514,1.0096201398337337,0.0,0.9795838436923374,1.0,67.0,10.62,0.8878852184023752,0.4600650377311522,0.0,74.0,7.99,9.0,0.0,0.0,73.0,6.58,8.15,0.0,0.0,76.0,7.94,8.45,0.0,0.0,69.0,8.98,10.11,0.0,0.0,60.0,12.37,13.41,0.0,0.0,56.0,12.31,13.45,0.0,0.0,46.0,15.11,16.23,0.0,0.9396926207859083,0.3420201433256688,2.9036501982284566,1.0568422428763167
143,2022-05-10 05:00:00,0.0,2022,5,9.0,7.99,74.0,19,0.0,-7.396963382679004,59.566073104115716,1.0096227989562678,0.0,0.9795838436923374,0.3333333333333333,70.0,9.876666666666665,0.9790840876823229,0.20345601305263375,0.0,73.0,6.58,8.15,0.0,0.0,76.0,7.94,8.45,0.0,0.0,69.0,8.98,10.11,0.0,0.0,60.0,12.37,13.41,0.0,0.0,56.0,12.31,13.45,0.0,0.0,46.0,15.11,16.23,0.0,3.0,40.0,15.48,16.71,1.0,0.9335804264972017,0.3583679495453004,1.9138398743192635,0.7346542965678657
144,2022-05-10 06:00:00,15.642809640071249,2022,6,8.15,6.58,73.0,19,0.0,3.173922398668452,69.41268040114545,1.0096245132145283,0.0,0.9795838436923374,0.0,71.66666666666667,9.036666666666667,0.9976687691905392,-0.06824241336467088,0.0,76.0,7.94,8.45,0.0,0.0,69.0,8.98,10.11,0.0,0.0,60.0,12.37,13.41,0.0,0.0,56.0,12.31,13.45,0.0,0.0,46.0,15.11,16.23,0.0,3.0,40.0,15.48,16.71,1.0,0.0,36.0,17.29,18.45,0.0,1.0,6.123233995736766e-17,2.57,1.5736711369043487e-16
145,2022-05-10 07:00:00,101.18302566012704,2022,7,8.45,7.94,76.0,19,0.0,14.060826588426252,78.59050609028826,1.0096258085076066,0.0,0.9795838436923374,0.0,74.33333333333333,8.533333333333331,0.9422609221188205,-0.33487961217098616,0.0,69.0,8.98,10.11,0.0,0.0,60.0,12.37,13.41,0.0,0.0,56.0,12.31,13.45,0.0,0.0,46.0,15.11,16.23,0.0,3.0,40.0,15.48,16.71,1.0,0.0,36.0,17.29,18.45,0.0,0.0,32.0,17.79,19.0,0.0,0.9961946980917455,0.08715574274765814,1.444482312233031,0.1263758269841043
146,2022-05-10 08:00:00,227.4205442069147,2022,8,10.11,8.98,69.0,19,0.0,25.44671778875444,87.7497438710956,1.009627238929777,0.0,0.9795838436923374,0.0,72.66666666666667,8.90333333333333,0.8169698930104421,-0.5766803221148671,0.0,60.0,12.37,13.41,0.0,0.0,56.0,12.31,13.45,0.0,0.0,46.0,15.11,16.23,0.0,3.0,40.0,15.48,16.71,1.0,0.0,36.0,17.29,18.45,0.0,0.0,32.0,17.79,19.0,0.0,0.0,23.0,18.78,20.11,0.0,-0.9781476007338058,0.20791169081775857,-0.44016642033021264,0.09356026086799135
147,2022-05-10 09:00:00,329.46358058357714,2022,9,13.41,12.37,60.0,19,0.0,36.91780169793396,97.73232438663695,1.0096293490086548,0.0,0.9795838436923374,0.0,68.33333333333333,10.656666666666666,0.631087944326053,-0.7757112907044197,0.0,56.0,12.31,13.45,0.0,0.0,46.0,15.11,16.23,0.0,3.0,40.0,15.48,16.71,1.0,0.0,36.0,17.29,18.45,0.0,0.0,32.0,17.79,19.0,0.0,0.0,23.0,18.78,20.11,0.0,0.0,27.0,18.28,19.56,0.0,0.9702957262759965,-0.24192189559966779,1.2031667005822355,-0.29998315054358804
148,2022-05-10 10:00:00,386.6232806819069,2022,10,13.45,12.31,56.0,19,0.0,48.07989801707316,109.90174200632325,1.009632636596568,0.0,0.9795838436923374,0.0,61.666666666666664,12.32333333333333,0.3984010898462414,-0.917211301505453,0.0,46.0,15.11,16.23,0.0,3.0,40.0,15.48,16.71,1.0,0.0,36.0,17.29,18.45,0.0,0.0,32.0,17.79,19.0,0.0,0.0,23.0,18.78,20.11,0.0,0.0,27.0,18.28,19.56,0.0,0.0,26.0,18.25,19.56,0.0,0.9335804264972017,-0.35836794954530027,1.026938469146922,-0.39420474449983034
149,2022-05-10 11:00:00,419.274229082454,2022,11,16.23,15.11,46.0,19,0.0,58.220083404906006,126.86219141689739,1.0096375189445406,0.0,0.9795838436923374,0.0,54.0,14.363333333333332,0.1361666490962471,-0.9906859460363306,3.0,40.0,15.48,16.71,1.0,0.0,36.0,17.29,18.45,0.0,0.0,32.0,17.79,19.0,0.0,0.0,23.0,18.78,20.11,0.0,0.0,27.0,18.28,19.56,0.0,0.0,26.0,18.25,19.56,0.0,1.0,25.0,18.82,20.1,0.0,0.7193398003386511,0.6946583704589974,0.323702910152393,0.31259626670654883
150,2022-05-10 12:00:00,435.07966482665176,2022,12,16.71,15.48,40.0,19,1.0,65.70464779992335,153.1462306528307,1.009644304271952,3.0,0.9795838436923374,1.0,47.333333333333336,15.463333333333333,-0.1361666490962464,-0.9906859460363308,0.0,36.0,17.29,18.45,0.0,0.0,32.0,17.79,19.0,0.0,0.0,23.0,18.78,20.11,0.0,0.0,27.0,18.28,19.56,0.0,0.0,26.0,18.25,19.56,0.0,1.0,25.0,18.82,20.1,0.0,2.0,35.0,17.26,18.45,1.0,0.42261826174069944,0.9063077870366499,0.9466649062991669,2.030129442962096
151,2022-05-10 13:00:00,426.9362283308568,2022,13,18.45,17.29,36.0,19,0.0,67.51485457017235,189.37495807223658,1.0096531707703602,0.0,0.9795838436923374,1.0,40.666666666666664,17.13,-0.39840108984624156,-0.9172113015054529,0.0,32.0,17.79,19.0,0.0,0.0,23.0,18.78,20.11,0.0,0.0,27.0,18.28,19.56,0.0,0.0,26.0,18.25,19.56,0.0,1.0,25.0,18.82,20.1,0.0,2.0,35.0,17.26,18.45,1.0,2.0,55.0,17.85,18.51,1.0,0.27563735581699916,0.9612616959383189,0.24531724667712926,0.8555229093851038
152,2022-05-10 14:00:00,402.89722844325667,2022,14,19.0,17.79,32.0,19,0.0,62.481442478301844,221.50335685645706,1.0096641544731209,0.0,0.9795838436923374,1.0,36.0,18.05333333333333,-0.6310879443260528,-0.7757112907044198,0.0,23.0,18.78,20.11,0.0,0.0,27.0,18.28,19.56,0.0,0.0,26.0,18.25,19.56,0.0,1.0,25.0,18.82,20.1,0.0,2.0,35.0,17.26,18.45,1.0,2.0,55.0,17.85,18.51,1.0,3.0,54.0,15.63,16.51,1.0,0.17364817766693033,0.984807753012208,0.4653771161473733,2.6392847780727178
153,2022-05-10 15:00:00,332.7030578512444,2022,15,20.11,18.78,23.0,19,0.0,53.38218617701391,242.51604779436383,1.0096771468173993,0.0,0.9795838436923374,0.0,30.333333333333332,19.186666666666667,-0.816969893010442,-0.5766803221148672,0.0,27.0,18.28,19.56,0.0,0.0,26.0,18.25,19.56,0.0,1.0,25.0,18.82,20.1,0.0,2.0,35.0,17.26,18.45,1.0,2.0,55.0,17.85,18.51,1.0,3.0,54.0,15.63,16.51,1.0,0.0,51.0,13.35,14.51,0.0,1.0,6.123233995736766e-17,2.24,1.3716044150450358e-16
154,2022-05-10 16:00:00,251.5712504138877,2022,16,19.56,18.28,27.0,19,0.0,42.61418572232439,256.6526258111216,1.0096919020637858,0.0,0.9795838436923374,0.0,27.333333333333332,19.556666666666665,-0.9422609221188204,-0.3348796121709864,0.0,26.0,18.25,19.56,0.0,1.0,25.0,18.82,20.1,0.0,2.0,35.0,17.26,18.45,1.0,2.0,55.0,17.85,18.51,1.0,3.0,54.0,15.63,16.51,1.0,0.0,51.0,13.35,14.51,0.0,0.0,42.0,12.42,13.88,0.0,0.9998476951563913,-0.017452406437283477,0.4499314628203761,-0.007853582896777565
155,2022-05-10 17:00:00,152.9768891288161,2022,17,19.56,18.25,26.0,19,0.0,31.2480520096495,267.51546400195286,1.0097080540659429,0.0,0.9795838436923374,0.0,25.333333333333332,19.743333333333336,-0.9976687691905393,-0.06824241336467046,1.0,25.0,18.82,20.1,0.0,2.0,35.0,17.26,18.45,1.0,2.0,55.0,17.85,18.51,1.0,3.0,54.0,15.63,16.51,1.0,0.0,51.0,13.35,14.51,0.0,0.0,42.0,12.42,13.88,0.0,0.0,43.0,11.86,13.35,0.0,-0.8090169943749473,-0.5877852522924732,-0.9789105631936863,-0.7112201552738926
156,2022-05-10 18:00:00,59.47209951462757,2022,18,20.1,18.82,25.0,19,0.0,19.791377969489062,276.96963043293,1.0097251412449317,1.0,0.9795838436923374,0.3333333333333333,26.0,19.74,-0.979084087682323,0.2034560130526333,2.0,35.0,17.26,18.45,1.0,2.0,55.0,17.85,18.51,1.0,3.0,54.0,15.63,16.51,1.0,0.0,51.0,13.35,14.51,0.0,0.0,42.0,12.42,13.88,0.0,0.0,43.0,11.86,13.35,0.0,0.0,45.0,11.08,12.59,0.0,-0.5000000000000004,0.8660254037844384,-1.4450000000000014,2.502813416937027
157,2022-05-10 19:00:00,9.765116339128127,2022,19,18.45,17.26,35.0,19,1.0,8.595804441166095,286.0590724982934,1.009742638063489,2.0,0.9795838436923374,1.0,28.666666666666668,19.37,-0.8878852184023756,0.4600650377311516,2.0,55.0,17.85,18.51,1.0,3.0,54.0,15.63,16.51,1.0,0.0,51.0,13.35,14.51,0.0,0.0,42.0,12.42,13.88,0.0,0.0,43.0,11.86,13.35,0.0,0.0,45.0,11.08,12.59,0.0,0.0,46.0,10.13,11.7,0.0,-0.4848096202463369,0.8746197071393959,-1.0859735493517948,1.959148143992247
158,2022-05-10 20:00:00,0.0,2022,20,18.51,17.85,55.0,19,1.0,-2.099403480299088,295.50355384910193,1.0097599908528925,2.0,0.9795838436923374,1.6666666666666667,38.333333333333336,19.02,-0.730835964278124,0.6825531432186541,3.0,54.0,15.63,16.51,1.0,0.0,51.0,13.35,14.51,0.0,0.0,42.0,12.42,13.88,0.0,0.0,43.0,11.86,13.35,0.0,0.0,45.0,11.08,12.59,0.0,0.0,46.0,10.13,11.7,0.0,1.0,47.0,9.12,10.76,0.0,0.5877852522924731,0.8090169943749475,1.7986228720149677,2.475592002787339
159,2022-05-10 21:00:00,0.0,2022,21,16.51,15.63,54.0,19,1.0,-12.099400712966997,305.9129308779034,1.0097766555493193,3.0,0.9795838436923374,2.3333333333333335,48.0,17.823333333333334,-0.5195839500354336,0.8544194045464886,0.0,51.0,13.35,14.51,0.0,0.0,42.0,12.42,13.88,0.0,0.0,43.0,11.86,13.35,0.0,0.0,45.0,11.08,12.59,0.0,0.0,46.0,10.13,11.7,0.0,1.0,47.0,9.12,10.76,0.0,4.0,48.0,9.6,9.6,1.0,0.9335804264972017,0.3583679495453004,2.2686004363882004,0.87083411739508
160,2022-05-10 22:00:00,0.0,2022,22,14.51,13.35,51.0,19,0.0,-20.67159336013411,317.8453592198059,1.0097921347675807,0.0,0.9795838436923374,1.6666666666666667,53.333333333333336,16.51,-0.2697967711570252,0.962917287347799,0.0,42.0,12.42,13.88,0.0,0.0,43.0,11.86,13.35,0.0,0.0,45.0,11.08,12.59,0.0,0.0,46.0,10.13,11.7,0.0,1.0,47.0,9.12,10.76,0.0,4.0,48.0,9.6,9.6,1.0,6.0,47.0,9.43,9.43,1.0,0.984807753012208,-0.1736481776669303,1.8711347307231951,-0.3299315375671676
161,2022-05-10 23:00:00,0.0,2022,23,13.88,12.42,42.0,19,0.0,-27.312577443267458,331.7053315703021,1.0098060116865488,0.0,0.9795838436923374,1.0,49.0,14.966666666666669,-2.4492935982947064e-16,1.0,0.0,43.0,11.86,13.35,0.0,0.0,45.0,11.08,12.59,0.0,0.0,46.0,10.13,11.7,0.0,1.0,47.0,9.12,10.76,0.0,4.0,48.0,9.6,9.6,1.0,6.0,47.0,9.43,9.43,1.0,7.0,48.0,9.66,9.66,1.0,0.9612616959383189,-0.27563735581699905,1.3553789912730296,-0.38864867170196865
162,2022-05-11 00:00:00,0.0,2022,0,13.35,11.86,43.0,19,0.0,-31.331365944400645,347.44187513731436,1.0098179784388885,0.0,0.9791405874308174,0.0,45.333333333333336,13.913333333333334,0.0,1.0,0.0,45.0,11.08,12.59,0.0,0.0,46.0,10.13,11.7,0.0,1.0,47.0,9.12,10.76,0.0,4.0,48.0,9.6,9.6,1.0,6.0,47.0,9.43,9.43,1.0,7.0,48.0,9.66,9.66,1.0,6.0,43.0,10.81,12.39,1.0,0.984807753012208,0.17364817766693041,1.112832760903795,0.19622244076363135
163,2022-05-11 01:00:00,0.0,2022,1,12.59,11.08,45.0,19,0.0,-32.16023511654652,4.223317754006189,1.0098278570728583,0.0,0.9791405874308174,0.0,43.333333333333336,13.273333333333333,0.2697967711570243,0.9629172873477994,0.0,46.0,10.13,11.7,0.0,1.0,47.0,9.12,10.76,0.0,4.0,48.0,9.6,9.6,1.0,6.0,47.0,9.43,9.43,1.0,7.0,48.0,9.66,9.66,1.0,6.0,43.0,10.81,12.39,1.0,6.0,35.0,12.41,14.04,1.0,0.9563047559630354,0.29237170472273677,1.1188765644767513,0.342074894525602
164,2022-05-11 02:00:00,0.0,2022,2,11.7,10.13,46.0,19,0.0,-29.6640421261379,20.62839457519064,1.0098356116602987,0.0,0.9791405874308174,0.0,44.666666666666664,12.546666666666667,0.5195839500354336,0.8544194045464886,1.0,47.0,9.12,10.76,0.0,4.0,48.0,9.6,9.6,1.0,6.0,47.0,9.43,9.43,1.0,7.0,48.0,9.66,9.66,1.0,6.0,43.0,10.81,12.39,1.0,6.0,35.0,12.41,14.04,1.0,5.0,32.0,14.1,15.64,1.0,0.898794046299167,0.43837114678907746,0.9886734509290839,0.48220826146798523
165,2022-05-11 03:00:00,0.0,2022,3,10.76,9.12,47.0,19,0.0,-24.229708764323973,35.46011555378408,1.0098413507278194,1.0,0.9791405874308174,0.3333333333333333,46.0,11.683333333333332,0.730835964278124,0.6825531432186541,4.0,48.0,9.6,9.6,1.0,6.0,47.0,9.43,9.43,1.0,7.0,48.0,9.66,9.66,1.0,6.0,43.0,10.81,12.39,1.0,6.0,35.0,12.41,14.04,1.0,5.0,32.0,14.1,15.64,1.0,1.0,30.0,15.6,17.06,0.0,0.7313537016191705,0.6819983600624985,0.8264296828296626,0.7706581468706232
166,2022-05-11 04:00:00,0.0,2022,4,9.6,9.6,48.0,19,1.0,-16.52609878813982,48.304866286875665,1.009845319846982,4.0,0.9791405874308174,1.6666666666666667,47.0,10.686666666666667,0.8878852184023752,0.4600650377311522,6.0,47.0,9.43,9.43,1.0,7.0,48.0,9.66,9.66,1.0,6.0,43.0,10.81,12.39,1.0,6.0,35.0,12.41,14.04,1.0,5.0,32.0,14.1,15.64,1.0,1.0,30.0,15.6,17.06,0.0,1.0,29.0,16.76,18.13,0.0,0.8660254037844386,0.5000000000000001,0.8487048957087499,0.4900000000000001
167,2022-05-11 05:00:00,0.0,2022,5,9.43,9.43,47.0,19,1.0,-7.202970459743483,59.3900736200943,1.0098478848888772,6.0,0.9791405874308174,3.6666666666666665,47.333333333333336,9.93,0.9790840876823229,0.20345601305263375,7.0,48.0,9.66,9.66,1.0,6.0,43.0,10.81,12.39,1.0,6.0,35.0,12.41,14.04,1.0,5.0,32.0,14.1,15.64,1.0,1.0,30.0,15.6,17.06,0.0,1.0,29.0,16.76,18.13,0.0,1.0,28.0,17.97,19.26,0.0,1.0,6.123233995736766e-17,0.99,6.062001655779399e-17
168,2022-05-11 06:00:00,12.514558894363006,2022,6,9.66,9.66,48.0,19,1.0,3.3426113580082557,69.22193024786317,1.0098495070841256,7.0,0.9791405874308174,5.666666666666667,47.666666666666664,9.563333333333333,0.9976687691905392,-0.06824241336467088,6.0,43.0,10.81,12.39,1.0,6.0,35.0,12.41,14.04,1.0,5.0,32.0,14.1,15.64,1.0,1.0,30.0,15.6,17.06,0.0,1.0,29.0,16.76,18.13,0.0,1.0,28.0,17.97,19.26,0.0,1.0,26.0,18.8,20.06,0.0,0.9993908270190958,-0.03489949670250073,1.0593542766402415,-0.03699346650465078
169,2022-05-11 07:00:00,67.03749323413874,2022,7,12.39,10.81,43.0,19,1.0,14.225687215683479,78.38430931577368,1.0098507115869737,6.0,0.9791405874308174,6.333333333333333,46.0,10.493333333333332,0.9422609221188205,-0.33487961217098616,6.0,35.0,12.41,14.04,1.0,5.0,32.0,14.1,15.64,1.0,1.0,30.0,15.6,17.06,0.0,1.0,29.0,16.76,18.13,0.0,1.0,28.0,17.97,19.26,0.0,1.0,26.0,18.8,20.06,0.0,3.0,32.0,18.48,19.63,1.0,0.9510565162951535,0.30901699437494745,1.0937149937394264,0.35536954353118955
170,2022-05-11 08:00:00,169.12759193810143,2022,8,14.04,12.41,35.0,19,1.0,25.6066785087295,87.52363925455869,1.0098520516849958,6.0,0.9791405874308174,6.333333333333333,42.0,12.03,0.8169698930104421,-0.5766803221148671,5.0,32.0,14.1,15.64,1.0,1.0,30.0,15.6,17.06,0.0,1.0,29.0,16.76,18.13,0.0,1.0,28.0,17.97,19.26,0.0,1.0,26.0,18.8,20.06,0.0,3.0,32.0,18.48,19.63,1.0,4.0,38.0,17.61,18.69,1.0,0.9743700647852352,0.22495105434386492,0.7989834531238929,0.18445986456196922
171,2022-05-11 09:00:00,275.3191583539367,2022,9,15.64,14.1,32.0,19,1.0,37.07983402943503,97.47912923969109,1.009854071092802,5.0,0.9791405874308174,5.666666666666667,36.666666666666664,14.023333333333333,0.631087944326053,-0.7757112907044197,1.0,30.0,15.6,17.06,0.0,1.0,29.0,16.76,18.13,0.0,1.0,28.0,17.97,19.26,0.0,1.0,26.0,18.8,20.06,0.0,3.0,32.0,18.48,19.63,1.0,4.0,38.0,17.61,18.69,1.0,3.0,40.0,17.26,18.33,1.0,0.5150380749100544,-0.8571673007021122,0.2111656107131223,-0.351438593287866
172,2022-05-11 10:00:00,371.522728105519,2022,10,17.06,15.6,30.0,19,0.0,48.25439785203757,109.61490752293469,1.0098572668993129,1.0,0.9791405874308174,4.0,32.333333333333336,15.58,0.3984010898462414,-0.917211301505453,1.0,29.0,16.76,18.13,0.0,1.0,28.0,17.97,19.26,0.0,1.0,26.0,18.8,20.06,0.0,3.0,32.0,18.48,19.63,1.0,4.0,38.0,17.61,18.69,1.0,3.0,40.0,17.26,18.33,1.0,2.0,39.0,16.84,17.97,1.0,-0.7660444431189779,-0.6427876096865395,-0.6128355544951823,-0.5142300877492316
173,2022-05-11 11:00:00,401.43571830784566,2022,11,18.13,16.76,29.0,19,0.0,58.42234209051432,126.55493370060898,1.0098620556942732,1.0,0.9791405874308174,2.3333333333333335,30.333333333333332,16.94333333333333,0.1361666490962471,-0.9906859460363306,1.0,28.0,17.97,19.26,0.0,1.0,26.0,18.8,20.06,0.0,3.0,32.0,18.48,19.63,1.0,4.0,38.0,17.61,18.69,1.0,3.0,40.0,17.26,18.33,1.0,2.0,39.0,16.84,17.97,1.0,2.0,38.0,16.59,17.77,0.0,-0.9993908270190957,-0.03489949670250165,-1.609019231500744,-0.05618818969102766
174,2022-05-11 12:00:00,403.71830213516546,2022,12,19.26,17.97,28.0,19,0.0,65.94788916246617,152.93233501752275,1.0098687451833244,1.0,0.9791405874308174,1.0,29.0,18.150000000000002,-0.1361666490962464,-0.9906859460363308,1.0,26.0,18.8,20.06,0.0,3.0,32.0,18.48,19.63,1.0,4.0,38.0,17.61,18.69,1.0,3.0,40.0,17.26,18.33,1.0,2.0,39.0,16.84,17.97,1.0,2.0,38.0,16.59,17.77,0.0,2.0,46.0,15.93,16.98,0.0,-0.9659258262890682,0.25881904510252113,-2.6369775057691562,0.7065759931298827
